filepath,object_raw,object_normalized,date_token
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.125.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.126.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.127.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.128.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.129.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.130.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.131.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.132.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.133.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.134.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.135.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.136.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.137.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.138.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.139.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.140.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.141.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.142.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.143.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.144.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.145.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.146.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.147.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.148.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.149.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.150.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.151.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.152.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.153.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.154.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.155.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.156.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.157.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.158.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.159.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.160.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.161.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.162.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.163.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.164.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.165.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.166.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.167.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.168.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.169.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.170.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.171.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.172.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.173.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.174.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.175.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.176.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.177.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.178.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.179.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.180.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.181.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.182.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.183.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.184.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.185.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.186.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.187.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.188.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.189.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.190.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.191.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.192.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.193.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.194.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.195.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.196.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.197.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.198.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.199.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.200.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.201.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.202.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.203.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.204.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.205.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.206.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.207.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.208.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.209.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.210.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.211.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.212.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.213.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.214.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.215.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.216.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.217.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.218.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.219.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.220.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.221.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.222.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.223.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.224.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.225.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.226.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.227.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.228.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.229.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.230.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.231.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.232.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.233.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.234.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.235.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.236.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.237.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.238.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.239.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.240.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.241.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.242.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.243.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.244.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.245.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.246.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.247.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.248.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.249.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.250.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.251.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.252.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.253.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.254.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.255.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.256.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.257.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.258.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.259.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.260.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.261.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.262.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.263.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.264.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.265.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.266.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.267.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.268.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.269.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.270.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.271.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.272.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.273.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.274.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.275.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.276.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.277.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.278.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.279.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.280.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.281.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.282.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.283.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.284.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.285.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.286.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.287.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.288.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.289.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.290.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.291.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.292.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.293.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.294.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.295.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.296.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.297.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.298.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.299.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.300.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.301.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.302.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.303.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.304.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.305.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.306.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.307.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.308.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.309.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.310.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.311.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.312.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.313.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.314.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.315.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.316.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.317.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.318.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.319.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.320.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.321.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.322.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.323.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.324.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.325.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.326.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.327.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.328.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.329.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.330.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.331.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.332.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.333.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.334.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.335.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.336.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.337.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.338.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.339.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.340.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.341.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.342.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.343.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.344.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.345.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.346.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.347.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.348.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.349.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.350.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.351.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.352.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.353.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.354.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.355.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.356.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.357.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar14_11/20110315.358.fits,UZ Cnc,UZ CNC,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.000.fits,Bias,BIAS,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.001.fits,Bias,BIAS,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.002.fits,Bias,BIAS,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.003.fits,Bias,BIAS,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.004.fits,Bias,BIAS,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.005.fits,Bias,BIAS,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.006.fits,Bias,BIAS,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.007.fits,Bias,BIAS,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.008.fits,Bias,BIAS,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.009.fits,Bias,BIAS,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.010.fits,Bias,BIAS,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.011.fits,Bias,BIAS,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.012.fits,Bias,BIAS,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.013.fits,Bias,BIAS,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.014.fits,Bias,BIAS,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.015.fits,Bias,BIAS,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.016.fits,Bias,BIAS,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.017.fits,Bias,BIAS,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.018.fits,Bias,BIAS,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.019.fits,Bias,BIAS,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.020.fits,Bias,BIAS,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.021.fits,Bias,BIAS,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.022.fits,Bias,BIAS,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.023.fits,Bias,BIAS,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.024.fits,Bias,BIAS,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.025.fits,flat,FLAT,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.026.fits,flat,FLAT,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.027.fits,flat,FLAT,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.028.fits,flat,FLAT,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.029.fits,flat,FLAT,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.030.fits,flat,FLAT,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.031.fits,flat,FLAT,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.032.fits,flat,FLAT,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.033.fits,flat,FLAT,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.034.fits,flat,FLAT,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.035.fits,flat,FLAT,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.036.fits,flat,FLAT,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.037.fits,flat,FLAT,
/Users/aidandombrosky/Desktop/originals/Mar15_11/20110316.038.fits,flat,FLAT,
