object,night,filter,source_file,output_file,bias_source,flat_source
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.429.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.429.fits,night-specific,GLOBAL FALLBACK
TEST,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110317.227.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110317/20110317.227.fits,night-specific,GLOBAL FALLBACK
TEST,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110317.228.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110317/20110317.228.fits,night-specific,GLOBAL FALLBACK
TEST,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110317.229.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110317/20110317.229.fits,night-specific,GLOBAL FALLBACK
TEST,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110317.230.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110317/20110317.230.fits,night-specific,GLOBAL FALLBACK
TEST,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110317.231.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110317/20110317.231.fits,night-specific,GLOBAL FALLBACK
TEST,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110317.232.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110317/20110317.232.fits,night-specific,GLOBAL FALLBACK
TEST,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110317.233.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110317/20110317.233.fits,night-specific,GLOBAL FALLBACK
TEST,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110317.234.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110317/20110317.234.fits,night-specific,GLOBAL FALLBACK
TEST,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110317.235.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110317/20110317.235.fits,night-specific,GLOBAL FALLBACK
TEST,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110317.236.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110317/20110317.236.fits,night-specific,GLOBAL FALLBACK
TEST,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110317.237.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110317/20110317.237.fits,night-specific,GLOBAL FALLBACK
TEST,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110317.238.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110317/20110317.238.fits,night-specific,GLOBAL FALLBACK
TEST,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110317.239.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110317/20110317.239.fits,night-specific,GLOBAL FALLBACK
TEST,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110317.240.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110317/20110317.240.fits,night-specific,GLOBAL FALLBACK
TEST,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110317.241.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110317/20110317.241.fits,night-specific,GLOBAL FALLBACK
TEST,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110317.242.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110317/20110317.242.fits,night-specific,GLOBAL FALLBACK
TEST,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110317.243.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110317/20110317.243.fits,night-specific,GLOBAL FALLBACK
TEST,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110317.244.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110317/20110317.244.fits,night-specific,GLOBAL FALLBACK
TEST,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110317.245.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110317/20110317.245.fits,night-specific,GLOBAL FALLBACK
TEST,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110317.246.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110317/20110317.246.fits,night-specific,GLOBAL FALLBACK
TEST,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110317.247.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110317/20110317.247.fits,night-specific,GLOBAL FALLBACK
TEST,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110317.248.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110317/20110317.248.fits,night-specific,GLOBAL FALLBACK
TEST,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110317.249.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110317/20110317.249.fits,night-specific,GLOBAL FALLBACK
TEST,20110317,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110317.250.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110317/20110317.250.fits,night-specific,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.067.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.067.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.068.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.068.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.069.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.069.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.070.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.070.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.071.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.071.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.072.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.072.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.073.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.073.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.074.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.074.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.075.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.075.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.076.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.076.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.077.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.077.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.078.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.078.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.079.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.079.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.080.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.080.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.081.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.081.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.082.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.082.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.083.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.083.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.084.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.084.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.085.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.085.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.086.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.086.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.087.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.087.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.088.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.088.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.089.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.089.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.090.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.090.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.091.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.091.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.092.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.092.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.093.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.093.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.094.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.094.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.095.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.095.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.096.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.096.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.097.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.097.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.098.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.098.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.099.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.099.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.100.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.100.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.101.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.101.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.102.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.102.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.103.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.103.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.104.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.104.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.105.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.105.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.106.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.106.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.107.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.107.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.108.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.108.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.109.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.109.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.110.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.110.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.111.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.111.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.112.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.112.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.113.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.113.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.114.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.114.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.115.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.115.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.116.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.116.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.117.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.117.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.118.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.118.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.119.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.119.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.120.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.120.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.121.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.121.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.122.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.122.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.123.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.123.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.124.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.124.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.125.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.125.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.126.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.126.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.127.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.127.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.128.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.128.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.129.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.129.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.130.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.130.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.131.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.131.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.132.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.132.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.133.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.133.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.134.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.134.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.135.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.135.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.136.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.136.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.137.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.137.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.138.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.138.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.139.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.139.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.140.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.140.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.141.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.141.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.142.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.142.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.143.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.143.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.144.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.144.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.145.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.145.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.146.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.146.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.147.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.147.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.148.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.148.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.149.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.149.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.150.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.150.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.151.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.151.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.152.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.152.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.153.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.153.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
